command	flag	empty_exit	omitted_exit	set_exit	refused_by	vs_omitted	vs_set	seconds	gave_up	message
attest sonar	--repo-provider	1	1	1	cli	same	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-repo-provider-fl trail=probe-attest-sonar-repo-provider-tr] open .scannerwork/report-task.txt: no such file o
attest sonar	--repo-root	1	1	1	cli	same	same	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-repo-root-fl trail=probe-attest-sonar-repo-root-tr] open .scannerwork/report-task.txt: no such file or direct
attest sonar	--repo-url	1	1	1	cli	same	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-repo-url-fl trail=probe-attest-sonar-repo-url-tr] open .scannerwork/report-task.txt: no such file or director
attest sonar	--repository	1	1	1	cli	same	same	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-repository-fl trail=probe-attest-sonar-repository-tr] open .scannerwork/report-task.txt: no such file or dire
attest sonar	--sonar-api-token	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-api-token-fl trail=probe-attest-sonar-sonar-api-token-tr] flag '--sonar-api-token' is required, but emp
attest sonar	--sonar-ce-task-url	1	1	1	cli	same	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-ce-task-url-fl trail=probe-attest-sonar-sonar-ce-task-url-tr] open .scannerwork/report-task.txt: no suc
attest sonar	--sonar-project-key	1	1	1	cli	same	differs	0.4		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-project-key-fl trail=probe-attest-sonar-sonar-project-key-tr] open .scannerwork/report-task.txt: no suc
attest sonar	--sonar-revision	1	1	1	cli	same	same	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-revision-fl trail=probe-attest-sonar-sonar-revision-tr] open .scannerwork/report-task.txt: no such file
attest sonar	--sonar-server-url	1	1	1	cli	same	same	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-server-url-fl trail=probe-attest-sonar-sonar-server-url-tr] open .scannerwork/report-task.txt: no such 
attest sonar	--sonar-working-dir	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-sonar-working-dir-fl trail=probe-attest-sonar-sonar-working-dir-tr] open report-task.txt: no such file or dir
attest sonar	--trail	1	1	1	cli	differs	differs	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-trail-fl] flag '--trail' is required, but empty string was provided
attest sonar	--user-data	1	1	1	cli	same	same	0.3		Error: [kosli attest sonar flow=probe-attest-sonar-user-data-fl trail=probe-attest-sonar-user-data-tr] open .scannerwork/report-task.txt: no such file or direct
begin trail	--commit	0	0	0		differs	differs	0.2		trail 'probe-begin-trail-commit-tr' was begun
begin trail	--description	0	0	0		same	differs	0.2		trail 'probe-begin-trail-description-tr' was begun
begin trail	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
begin trail	--external-fingerprint	1	0	1	cli	differs	differs	0.3		Error: [kosli begin trail flow=probe-begin-trail-external-fingerprint-fl] invalid argument "" for "--external-fingerprint" flag:  must be formatted as key=value
begin trail	--external-url	1	0	1	cli	differs	differs	0.2		Error: [kosli begin trail flow=probe-begin-trail-external-url-fl] invalid argument "" for "--external-url" flag:  must be formatted as key=value
begin trail	--flow	1	1	0	cli	differs	differs	0.2		Error: [kosli begin trail] flag '--flow' is required, but empty string was provided
begin trail	--origin-url	0	0	0		differs	differs	0.2		trail 'probe-begin-trail-origin-url-tr' was begun
begin trail	--redact-commit-info	0	0	1		same	differs	0.2		trail 'probe-begin-trail-redact-commit-info-tr' was begun
begin trail	--repo-id	0	0	0		same	differs	0.3		trail 'probe-begin-trail-repo-id-tr' was begun
begin trail	--repo-provider	0	0	1		same	differs	0.2		trail 'probe-begin-trail-repo-provider-tr' was begun
begin trail	--repo-root	0	0	0		same	same	0.2		trail 'probe-begin-trail-repo-root-tr' was begun
begin trail	--repo-url	0	0	1		same	differs	0.2		trail 'probe-begin-trail-repo-url-tr' was begun
begin trail	--repository	0	0	0		same	same	0.3		trail 'probe-begin-trail-repository-tr' was begun
begin trail	--template-file	0	0	0		same	differs	0.3		trail 'probe-begin-trail-template-file-tr' was begun
begin trail	--user-data	0	0	0		same	differs	0.2		trail 'probe-begin-trail-user-data-tr' was begun
config	--set	1	0	1	cli	differs	differs	0.1		Error: [kosli config] invalid argument "" for "--set" flag:  must be formatted as key=value
config	--unset	0	0	0		same	same	0.1		default config file [/var/folders/21/v4jj5l055w393p67z831r5hr0000gn/T/kosli-audit-home-afjy5wq2/.kosli.yml] updated successfully.
create api-key	--description	1	1	0	cli	differs	differs	0.2		Error: [kosli create api-key] flag '--description' is required, but empty string was provided
create api-key	--dry-run	1	0	0	cli	differs	differs	0.1		Error: flag '--dry-run' was given an empty value
create api-key	--expires-at	0	0	1		same	differs	0.2		ID:           144f5d6e-c914-44f0-b863-8c8b716b
create api-key	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli create api-key] unsupported output format:
create api-key	--service-account	1	1	0	cli	differs	differs	0.1		Error: [kosli create api-key] flag '--service-account' is required, but empty string was provided
create attestation-type	--description	0	0	0		same	same	0.2		attestation-type probe-create-attestation-type-description-nm was created
create attestation-type	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
create attestation-type	--jq	1	0	1	downstream	differs	differs	0.3		Error: [kosli create attestation-type] Input payload validation failed: map[data_json.evaluator.DefaultEvaluator.content_type:Input should be 'default' [input: 
create attestation-type	--schema	0	0	1		same	differs	0.2		attestation-type probe-create-attestation-type-schema-nm was created
create control	--description	0	0	0		same	differs	0.1		control probe-create-control-description-co was created
create control	--dry-run	1	0	0	cli	differs	differs	0.1		Error: flag '--dry-run' was given an empty value
create control	--name	1	1	0	cli	differs	differs	0.1		Error: [kosli create control] flag '--name' is required, but empty string was provided
create environment	--description	0	0	0		same	differs	0.1		environment probe-create-environment-description-en was created
create environment	--dry-run	1	0	0	cli	differs	differs	0.1		Error: flag '--dry-run' was given an empty value
create environment	--exclude-scaling	1	0	0	cli	differs	differs	0.1		Error: flag '--exclude-scaling' was given an empty value
create environment	--include-scaling	1	0	0	cli	differs	differs	0.1		Error: flag '--include-scaling' was given an empty value
create environment	--included-environments	0	0	1		same	differs	0.1		environment probe-create-environment-included-environments-en was created
create environment	--require-provenance	1	0	0	cli	differs	differs	0.2		Error: flag '--require-provenance' was given an empty value
create environment	--type	1	1	0	cli	differs	differs	0.2		Error: [kosli create environment] flag '--type' is required, but empty string was provided
create flow	--description	0	0	0		same	differs	0.1		flow 'probe-create-flow-description-fl' was created
create flow	--dry-run	1	0	0	cli	differs	differs	0.1		Error: flag '--dry-run' was given an empty value
create flow	--template	1	0	0	cli	differs	differs	0.1		Error: [kosli create flow] invalid argument "" for "-t, --template" flag: empty values are not allowed
create flow	--template-file	0	0	0		same	differs	0.2		flow 'probe-create-flow-template-file-fl' was created
create flow	--use-empty-template	1	0	0	cli	differs	differs	0.1		Error: flag '--use-empty-template' was given an empty value
create flow	--visibility	0	0	1		differs	differs	0.1		Flag --visibility has been deprecated, this flag is deprecated and will be removed in a future version.
create policy	--comment	0	0	0		same	same	0.1		policy 'probe-create-policy-comment-po' was created
create policy	--description	0	0	0		same	differs	0.1		policy 'probe-create-policy-description-po' was created
create policy	--dry-run	1	0	0	cli	differs	differs	0.1		Error: flag '--dry-run' was given an empty value
create policy	--type	1	0	0	downstream	differs	differs	0.2		Error: [kosli create policy] Input payload validation failed: map[payload.type:Input should be 'env' [input: ]]
create service-account	--description	0	0	0		same	differs	0.2		service account probe-create-service-account-description-sa was created
create service-account	--dry-run	1	0	0	cli	differs	differs	0.1		Error: flag '--dry-run' was given an empty value
create service-account	--privilege	1	1	0	cli	differs	differs	0.1		Error: [kosli create service-account] flag '--privilege' is required, but empty string was provided
delete api-key	--assume-yes	1	1	0	cli	differs	differs	0.2		Error: flag '--assume-yes' was given an empty value
delete api-key	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
delete api-key	--service-account	1	1	0	cli	differs	differs	0.2		Error: [kosli delete api-key] flag '--service-account' is required, but empty string was provided
delete api-key	--yes	1	0	0	cli	differs	differs	0.3		Error: flag '--yes' was given an empty value
delete service-account	--assume-yes	1	1	0	cli	differs	differs	0.2		Error: flag '--assume-yes' was given an empty value
delete service-account	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
delete service-account	--yes	1	0	0	cli	differs	differs	0.2		Error: flag '--yes' was given an empty value
detach-policy	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
detach-policy	--environment	0	1	0		differs	differs	0.2		policy 'probe-detach-policy-environment-po' is detached from environments: []
diff snapshots	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli diff snapshots] unsupported output format:
diff snapshots	--show-unchanged	1	0	0	cli	differs	differs	0.2		Error: flag '--show-unchanged' was given an empty value
evaluate input	--assert	1	0	0	cli	differs	differs	0.1		Error: flag '--assert' was given an empty value
evaluate input	--attestations	0	0	0		same	same	0.0		RESULT:  ALLOWED
evaluate input	--flow	0	0	0		same	same	0.0		RESULT:  ALLOWED
evaluate input	--input-file	1	1	0	cli	same	differs	0.0		Error: [kosli evaluate input] failed to parse input: EOF
evaluate input	--no-assert	1	0	0	cli	differs	differs	0.1		Error: flag '--no-assert' was given an empty value
evaluate input	--output	1	0	0	cli	differs	differs	0.1		Error: [kosli evaluate input] unsupported output format:
evaluate input	--params	0	0	1		same	differs	0.0		RESULT:  ALLOWED
evaluate input	--policy	1	1	0	cli	differs	differs	0.0		Error: [kosli evaluate input] flag '--policy' is required, but empty string was provided
evaluate input	--show-input	1	0	0	cli	differs	differs	0.1		Error: flag '--show-input' was given an empty value
evaluate trail	--assert	1	0	0	cli	differs	differs	0.2		Error: flag '--assert' was given an empty value
evaluate trail	--attestations	0	0	0		same	same	0.2		RESULT:  ALLOWED
evaluate trail	--flow	1	1	0	cli	differs	differs	0.2		Error: [kosli evaluate trail] flag '--flow' is required, but empty string was provided
evaluate trail	--no-assert	1	0	0	cli	differs	differs	0.2		Error: flag '--no-assert' was given an empty value
evaluate trail	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli evaluate trail flow=probe-evaluate-trail-output-fl] unsupported output format:
evaluate trail	--params	0	0	1		same	differs	0.2		RESULT:  ALLOWED
evaluate trail	--policy	1	1	0	cli	differs	differs	0.2		Error: [kosli evaluate trail flow=probe-evaluate-trail-policy-fl] flag '--policy' is required, but empty string was provided
evaluate trail	--show-input	1	0	0	cli	differs	differs	0.2		Error: flag '--show-input' was given an empty value
evaluate trails	--assert	1	0	0	cli	differs	differs	0.3		Error: flag '--assert' was given an empty value
evaluate trails	--attestations	0	0	0		same	same	0.2		RESULT:  ALLOWED
evaluate trails	--flow	1	1	0	cli	differs	differs	0.2		Error: [kosli evaluate trails] flag '--flow' is required, but empty string was provided
evaluate trails	--no-assert	1	0	0	cli	differs	differs	0.2		Error: flag '--no-assert' was given an empty value
evaluate trails	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli evaluate trails flow=probe-evaluate-trails-output-fl] unsupported output format:
evaluate trails	--params	0	0	1		same	differs	0.3		RESULT:  ALLOWED
evaluate trails	--policy	1	1	0	cli	differs	differs	0.2		Error: [kosli evaluate trails flow=probe-evaluate-trails-policy-fl] flag '--policy' is required, but empty string was provided
evaluate trails	--show-input	1	0	0	cli	differs	differs	0.2		Error: flag '--show-input' was given an empty value
fingerprint	--artifact-type	1	1	0	cli	differs	differs	0.1		Error: [kosli fingerprint] flag '--artifact-type' is required, but empty string was provided
fingerprint	--e	0	0	0		differs	same	0.0		Flag --e has been deprecated, use -x instead
fingerprint	--exclude	0	0	0		same	same	0.0		1bef738d0bb1e690500f99a5b57d958caf3a5eb3e00d9012e1f4369fc6812e01
fingerprint	--registry-password	0	0	1		same	differs	0.0		1bef738d0bb1e690500f99a5b57d958caf3a5eb3e00d9012e1f4369fc6812e01
fingerprint	--registry-provider	0	0	0		differs	same	0.0		Flag --registry-provider has been deprecated, no longer used
fingerprint	--registry-username	0	0	1		same	differs	0.0		1bef738d0bb1e690500f99a5b57d958caf3a5eb3e00d9012e1f4369fc6812e01
get api-key	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli get api-key] unsupported output format:
get api-key	--service-account	1	1	0	cli	differs	differs	0.2		Error: [kosli get api-key] flag '--service-account' is required, but empty string was provided
get artifact	--output	1	0	0	cli	differs	differs	0.5		Error: [kosli get artifact] unsupported output format:
get artifact	--trail	0	0	0		same	same	0.5		Name:              cmd/kosli/testdata/person-schema.json
get attestation	--attestation-id	0	0	1		same	differs	0.4		Name:        probe-attestation
get attestation	--fingerprint	1	0	1	cli	differs	same	0.4		Error: [kosli get attestation flow=probe-get-attestation-fingerprint-fl trail=probe-get-attestation-fingerprint-tr] only one of --trail, --fingerprint is allowe
get attestation	--flow	1	1	0	cli	same	differs	0.5		Error: [kosli get attestation trail=probe-get-attestation-flow-tr] --flow is required when using ATTESTATION-NAME
get attestation	--output	1	0	0	cli	differs	differs	0.5		Error: [kosli get attestation flow=probe-get-attestation-output-fl trail=probe-get-attestation-output-tr] unsupported output format:
get attestation	--trail	1	1	0	cli	differs	differs	0.5		Error: [kosli get attestation flow=probe-get-attestation-trail-fl] Get "": GET  giving up after 1 attempt(s): Get "": unsupported protocol scheme ""
get attestation-type	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli get attestation-type] unsupported output format:
get control	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli get control] unsupported output format:
get default-org	--output	1	0	0	cli	differs	differs	0.1		Error: [kosli get default-org] unsupported output format:
get environment	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli get environment] unsupported output format:
get flow	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli get flow] unsupported output format:
get policy	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli get policy] unsupported output format:
get repo	--output	1	1	1	downstream	same	same	0.1		Error: [kosli get repo] Repo 'probe-get-repo-output-nm' not found
get repo	--provider	1	1	1	downstream	same	differs	0.1		Error: [kosli get repo] Repo 'probe-get-repo-provider-nm' not found
get repo	--repo-id	1	1	1	downstream	same	differs	0.1		Error: [kosli get repo] Repo 'probe-get-repo-repo-id-nm' not found
get service-account	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli get service-account] unsupported output format:
get snapshot	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli get snapshot] unsupported output format:
get trail	--flow	1	1	0	cli	differs	differs	0.3		Error: [kosli get trail] flag '--flow' is required, but empty string was provided
get trail	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli get trail flow=probe-get-trail-output-fl] unsupported output format:
join environment	--dry-run	1	0	0	cli	differs	differs	0.4		Error: flag '--dry-run' was given an empty value
join environment	--logical	1	1	0	cli	differs	differs	0.4		Error: [kosli join environment] flag '--logical' is required, but empty string was provided
join environment	--physical	1	1	0	cli	differs	differs	0.3		Error: [kosli join environment] flag '--physical' is required, but empty string was provided
list api-keys	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli list api-keys] unsupported output format:
list api-keys	--service-account	1	1	0	cli	differs	differs	0.2		Error: [kosli list api-keys] flag '--service-account' is required, but empty string was provided
list artifacts	--flow	0	0	0		same	differs	0.4		COMMIT   ARTIFACT                                                                       STATE      CREATED_AT
list artifacts	--output	1	0	0	cli	differs	differs	0.6		Error: [kosli list artifacts] unsupported output format:
list artifacts	--page	1	0	0	cli	differs	differs	0.4		Error: [kosli list artifacts] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list artifacts	--page-limit	1	0	0	cli	differs	differs	0.4		Error: [kosli list artifacts] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list artifacts	--repo	0	0	1		same	differs	0.4		COMMIT   ARTIFACT                                                                       STATE      CREATED_AT
list attestation-types	--output	1	0	0	cli	differs	differs	1.1		Error: [kosli list attestation-types] unsupported output format:
list controls	--archived	1	0	0	cli	differs	differs	0.2		Error: flag '--archived' was given an empty value
list controls	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli list controls] unsupported output format:
list controls	--page	1	0	0	cli	differs	differs	0.1		Error: [kosli list controls] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list controls	--page-limit	1	0	0	cli	differs	differs	0.1		Error: [kosli list controls] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list controls	--search	0	0	0		same	differs	0.1		IDENTIFIER                                   NAME                                         DESCRIPTION        CREATED AT
list controls	--sort-direction	0	0	1		same	differs	0.1		IDENTIFIER                                   NAME                                         DESCRIPTION        CREATED AT
list controls	--tag	0	0	0		same	differs	0.1		IDENTIFIER                                   NAME                                         DESCRIPTION        CREATED AT
list environments	--name	0	0	0		same	differs	0.2		NAME                                           TYPE    LAST REPORT  LAST MODIFIED              TAGS  POLICIES
list environments	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli list environments] unsupported output format:
list environments	--page	1	0	0	cli	differs	differs	0.1		Error: [kosli list environments] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list environments	--page-limit	1	0	0	cli	differs	differs	0.1		Error: [kosli list environments] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list environments	--sort	0	0	1		same	differs	0.1		NAME                                           TYPE    LAST REPORT  LAST MODIFIED              TAGS  POLICIES
list environments	--sort-direction	0	0	1		same	differs	0.1		NAME                                           TYPE    LAST REPORT  LAST MODIFIED              TAGS  POLICIES
list environments	--space-id	0	0	0		same	differs	0.1		NAME                                           TYPE    LAST REPORT  LAST MODIFIED              TAGS  POLICIES
list environments	--tag	0	0	0		differs	same	0.1		No environments were found.
list environments	--type	0	0	0		same	differs	0.2		NAME                                           TYPE    LAST REPORT  LAST MODIFIED              TAGS  POLICIES
list flows	--ignore-case	1	0	0	cli	differs	differs	0.3		Error: flag '--ignore-case' was given an empty value
list flows	--name	0	0	0		same	differs	0.3		NAME                                                     DESCRIPTION        VISIBILITY  TAGS
list flows	--output	1	0	0	cli	differs	differs	0.4		Error: [kosli list flows] unsupported output format:
list flows	--page	1	0	0	cli	differs	differs	0.3		Error: [kosli list flows] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list flows	--page-limit	1	0	0	cli	differs	differs	0.2		Error: [kosli list flows] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list policies	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli list policies] unsupported output format:
list repos	--name	0	0	0		same	differs	0.1		NAME           URL                               PROVIDER  TAGS
list repos	--output	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] unsupported output format:
list repos	--page	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list repos	--page-limit	1	0	0	cli	differs	differs	0.1		Error: [kosli list repos] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list repos	--provider	0	0	1		same	differs	0.1		NAME           URL                               PROVIDER  TAGS
list repos	--repo-id	0	0	0		same	same	0.1		NAME           URL                               PROVIDER  TAGS
list repos	--search	0	0	0		same	differs	0.1		NAME           URL                               PROVIDER  TAGS
list repos	--sort-direction	0	0	1		same	differs	0.1		NAME           URL                               PROVIDER  TAGS
list repos	--tag	0	0	0		same	differs	0.1		NAME           URL                               PROVIDER  TAGS
list service-accounts	--output	1	0	0	cli	differs	differs	0.2		Error: [kosli list service-accounts] unsupported output format:
list snapshots	--interval	0	0	1		same	differs	0.2		SNAPSHOT  FROM                           TO   DURATION        COMPLIANT
list snapshots	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli list snapshots] unsupported output format:
list snapshots	--page	1	0	0	cli	differs	differs	0.2		Error: [kosli list snapshots] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list snapshots	--page-limit	1	0	0	cli	differs	differs	0.2		Error: [kosli list snapshots] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
list snapshots	--reverse	1	0	0	cli	differs	differs	0.2		Error: flag '--reverse' was given an empty value
list trails	--fingerprint	0	0	0		same	differs	0.3		NAME                                            DESCRIPTION  COMPLIANCE
list trails	--flow	0	0	0		same	differs	0.3		NAME                                            DESCRIPTION  COMPLIANCE
list trails	--flow-tag	0	0	1		same	differs	0.3		NAME                                            DESCRIPTION  COMPLIANCE
list trails	--output	1	0	0	cli	differs	differs	0.4		Error: [kosli list trails] unsupported output format:
list trails	--page	1	0	0	cli	differs	differs	0.3		Error: [kosli list trails] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
list trails	--page-limit	1	0	0	cli	differs	differs	0.3		Error: [kosli list trails] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
log environment	--end	0	0	1		same	differs	0.2		SNAPSHOT  EVENT                                                                          FLOW
log environment	--end-ts	1	0	1	cli	differs	differs	0.2		Error: [kosli log environment] invalid argument "" for "--end-ts" flag: strconv.ParseFloat: parsing "": invalid syntax
log environment	--interval	0	0	1		same	differs	0.2		SNAPSHOT  EVENT                                                                          FLOW
log environment	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli log environment] unsupported output format:
log environment	--page	1	0	0	cli	differs	differs	0.2		Error: [kosli log environment] invalid argument "" for "--page" flag: strconv.ParseInt: parsing "": invalid syntax
log environment	--page-limit	1	0	0	cli	differs	differs	0.2		Error: [kosli log environment] invalid argument "" for "-n, --page-limit" flag: strconv.ParseInt: parsing "": invalid syntax
log environment	--repo	0	0	1		same	differs	0.2		SNAPSHOT  EVENT                                                                          FLOW
log environment	--reverse	1	0	0	cli	differs	differs	0.2		Error: flag '--reverse' was given an empty value
log environment	--start	0	0	1		same	differs	0.3		SNAPSHOT  EVENT                                                                          FLOW
log environment	--start-ts	1	0	1	cli	differs	differs	0.2		Error: [kosli log environment] invalid argument "" for "--start-ts" flag: strconv.ParseFloat: parsing "": invalid syntax
rename environment	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
rename flow	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
report artifact	--artifact-type	0	0	0		same	differs	0.3		artifact cmd/kosli/testdata/person-schema.json was reported with fingerprint: 7509e5bda0c762d2bac7f90d758b5b2263fa01ccbc542ab5e3df163be08e6ca9
report artifact	--build-url	1	0	0	downstream	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-build-url-fl] Input payload validation failed: map[build_url:Input should be a valid URL, input is empt
report artifact	--commit-url	1	0	0	downstream	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-commit-url-fl] Input payload validation failed: map[commit_url:Input should be a valid URL, input is em
report artifact	--dry-run	1	0	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
report artifact	--exclude	0	0	0		same	same	0.3		artifact cmd/kosli/testdata/person-schema.json was reported with fingerprint: 7509e5bda0c762d2bac7f90d758b5b2263fa01ccbc542ab5e3df163be08e6ca9
report artifact	--fingerprint	1	1	0	cli	same	differs	0.2		Error: [kosli report artifact flow=probe-report-artifact-fingerprint-fl] either --artifact-type or --fingerprint must be specified
report artifact	--flow	1	1	0	cli	differs	differs	0.4		Error: [kosli report artifact] flag '--flow' is required, but empty string was provided
report artifact	--git-commit	1	0	0	cli	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-git-commit-fl] failed to resolve git reference : reference not found
report artifact	--name	0	0	0		same	differs	0.3		artifact cmd/kosli/testdata/person-schema.json was reported with fingerprint: 7509e5bda0c762d2bac7f90d758b5b2263fa01ccbc542ab5e3df163be08e6ca9
report artifact	--registry-password	0	0	1		same	differs	0.3		artifact cmd/kosli/testdata/person-schema.json was reported with fingerprint: 7509e5bda0c762d2bac7f90d758b5b2263fa01ccbc542ab5e3df163be08e6ca9
report artifact	--registry-provider	0	0	0		differs	same	0.3		Flag --registry-provider has been deprecated, no longer used
report artifact	--registry-username	0	0	1		same	differs	0.3		artifact cmd/kosli/testdata/person-schema.json was reported with fingerprint: 7509e5bda0c762d2bac7f90d758b5b2263fa01ccbc542ab5e3df163be08e6ca9
report artifact	--repo-root	0	0	0		same	same	0.3		artifact cmd/kosli/testdata/person-schema.json was reported with fingerprint: 7509e5bda0c762d2bac7f90d758b5b2263fa01ccbc542ab5e3df163be08e6ca9
rotate api-key	--dry-run	1	0	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
rotate api-key	--expires-at	0	0	1		same	differs	0.2		ID:                   fa64cfa6-d043-42a7-a106-ab731f68
rotate api-key	--grace-period-hours	1	0	1	cli	differs	differs	0.3		Error: [kosli rotate api-key] invalid argument "" for "-g, --grace-period-hours" flag: strconv.ParseInt: parsing "": invalid syntax
