command	flag	empty_exit	omitted_exit	set_exit	refused_by	vs_omitted	vs_set	seconds	gave_up	message
rename environment	--dry-run	1	0	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
rename flow	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
report artifact	--artifact-type	1	0	0	cli	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-artifact-type-fl] flag '--artifact-type' was given an empty value
report artifact	--build-url	1	0	0	cli	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-build-url-fl] flag '--build-url' was given an empty value
report artifact	--commit-url	1	0	0	cli	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-commit-url-fl] flag '--commit-url' was given an empty value
report artifact	--dry-run	1	0	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
report artifact	--exclude	1	0	0	cli	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-exclude-fl] flag '--exclude' was given an empty value
report artifact	--fingerprint	1	1	0	cli	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-fingerprint-fl] flag '--fingerprint' was given an empty value
report artifact	--flow	1	1	0	cli	differs	differs	0.3		Error: [kosli report artifact] flag '--flow' was given an empty value
report artifact	--git-commit	1	0	0	cli	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-git-commit-fl] flag '--git-commit' was given an empty value
report artifact	--name	1	0	0	cli	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-name-fl] flag '--name' was given an empty value
report artifact	--registry-password	1	0	1	cli	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-registry-password-fl] flag '--registry-password' was given an empty value
report artifact	--registry-provider	1	0	0	cli	differs	differs	0.3		Flag --registry-provider has been deprecated, no longer used
report artifact	--registry-username	1	0	1	cli	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-registry-username-fl] flag '--registry-username' was given an empty value
report artifact	--repo-root	1	0	0	cli	differs	differs	0.3		Error: [kosli report artifact flow=probe-report-artifact-repo-root-fl] flag '--repo-root' was given an empty value
rotate api-key	--dry-run	1	0	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
rotate api-key	--expires-at	1	0	0	cli	differs	differs	0.3		Error: [kosli rotate api-key] flag '--expires-at' was given an empty value
rotate api-key	--grace-period-hours	1	0	0	cli	differs	differs	0.3		Error: [kosli rotate api-key] invalid argument "" for "-g, --grace-period-hours" flag: strconv.ParseInt: parsing "": invalid syntax
rotate api-key	--output	1	0	0	cli	differs	differs	0.3		Error: [kosli rotate api-key] flag '--output' was given an empty value
rotate api-key	--service-account	1	1	0	cli	differs	differs	0.3		Error: [kosli rotate api-key] flag '--service-account' was given an empty value
search	--output	1	0	0	cli	differs	differs	0.5		Error: [kosli search] flag '--output' was given an empty value
snapshot azure	--azure-client-id	1	1	1	cli	differs	differs	0.5		Error: [kosli snapshot azure] flag '--azure-client-id' was given an empty value
snapshot azure	--azure-client-secret	1	1	1	cli	differs	differs	0.6		Error: [kosli snapshot azure] flag '--azure-client-secret' was given an empty value
snapshot azure	--azure-resource-group-name	1	1	1	cli	differs	differs	0.5		Error: [kosli snapshot azure] flag '--azure-resource-group-name' was given an empty value
snapshot azure	--azure-subscription-id	1	1	1	cli	differs	differs	0.4		Error: [kosli snapshot azure] flag '--azure-subscription-id' was given an empty value
snapshot azure	--azure-tenant-id	1	1	1	cli	differs	differs	0.6		Error: [kosli snapshot azure] flag '--azure-tenant-id' was given an empty value
snapshot azure	--digests-source	1	1	1	cli	differs	differs	0.7		Error: [kosli snapshot azure] flag '--digests-source' was given an empty value
snapshot azure	--dry-run	1	1	0	cli	differs	differs	0.8		Error: flag '--dry-run' was given an empty value
snapshot azure	--zip	1	1	1	cli	differs	differs	0.8		Error: flag '--zip' was given an empty value
snapshot cloud-run	--dry-run	1	1	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
snapshot cloud-run	--exclude	1	1	1	cli	differs	differs	0.3		Error: [kosli snapshot cloud-run] flag '--exclude' was given an empty value
snapshot cloud-run	--exclude-regex	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot cloud-run] flag '--exclude-regex' was given an empty value
snapshot cloud-run	--include	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot cloud-run] flag '--include' was given an empty value
snapshot cloud-run	--include-regex	1	1	1	cli	differs	differs	0.3		Error: [kosli snapshot cloud-run] flag '--include-regex' was given an empty value
snapshot cloud-run	--project	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot cloud-run] flag '--project' was given an empty value
snapshot cloud-run	--region	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot cloud-run] flag '--region' was given an empty value
snapshot cloud-run	--resolve-names	1	1	1	cli	differs	differs	0.2		Error: flag '--resolve-names' was given an empty value
snapshot docker	--dry-run	1	0	0	cli	differs	differs	1.1		Error: flag '--dry-run' was given an empty value
snapshot ecs	--aws-key-id	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot ecs] flag '--aws-key-id' was given an empty value
snapshot ecs	--aws-region	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot ecs] flag '--aws-region' was given an empty value
snapshot ecs	--aws-secret-key	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot ecs] flag '--aws-secret-key' was given an empty value
snapshot ecs	--cluster	1	1	1	cli	differs	differs	0.2		Flag --cluster has been deprecated, use --clusters instead
snapshot ecs	--clusters	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot ecs] flag '--clusters' was given an empty value
snapshot ecs	--clusters-regex	1	1	1	cli	differs	differs	0.3		Error: [kosli snapshot ecs] flag '--clusters-regex' was given an empty value
snapshot ecs	--dry-run	1	1	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
snapshot ecs	--exclude	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot ecs] flag '--exclude' was given an empty value
snapshot ecs	--exclude-regex	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot ecs] flag '--exclude-regex' was given an empty value
snapshot ecs	--exclude-services	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot ecs] flag '--exclude-services' was given an empty value
snapshot ecs	--exclude-services-regex	1	1	1	cli	differs	differs	0.3		Error: [kosli snapshot ecs] flag '--exclude-services-regex' was given an empty value
snapshot ecs	--service-name	1	1	1	cli	differs	differs	0.2		Flag --service-name has been deprecated, it will be removed in a future release
snapshot ecs	--services	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot ecs] flag '--services' was given an empty value
snapshot ecs	--services-regex	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot ecs] flag '--services-regex' was given an empty value
snapshot k8s	--config-file	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot k8s] cannot use '--config-file' with an empty value
snapshot k8s	--dry-run	1	1	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
snapshot k8s	--exclude-namespaces	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot k8s] flag '--exclude-namespaces' was given an empty value
snapshot k8s	--exclude-namespaces-regex	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot k8s] flag '--exclude-namespaces-regex' was given an empty value
snapshot k8s	--kubeconfig	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot k8s] flag '--kubeconfig' was given an empty value
snapshot k8s	--namespaces	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot k8s] flag '--namespaces' was given an empty value
snapshot k8s	--namespaces-regex	1	1	1	cli	differs	differs	0.3		Error: [kosli snapshot k8s] flag '--namespaces-regex' was given an empty value
snapshot lambda	--aws-key-id	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot lambda] flag '--aws-key-id' was given an empty value
snapshot lambda	--aws-region	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot lambda] flag '--aws-region' was given an empty value
snapshot lambda	--aws-secret-key	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot lambda] flag '--aws-secret-key' was given an empty value
snapshot lambda	--dry-run	1	1	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
snapshot lambda	--exclude	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot lambda] flag '--exclude' was given an empty value
snapshot lambda	--exclude-regex	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot lambda] flag '--exclude-regex' was given an empty value
snapshot lambda	--function-name	1	1	1	cli	differs	differs	0.2		Flag --function-name has been deprecated, use --function-names instead
snapshot lambda	--function-names	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot lambda] flag '--function-names' was given an empty value
snapshot lambda	--function-names-regex	1	1	1	cli	differs	differs	0.3		Error: [kosli snapshot lambda] flag '--function-names-regex' was given an empty value
snapshot lambda	--function-version	1	1	1	cli	differs	differs	0.2		Flag --function-version has been deprecated, --function-version is no longer supported. It will be removed in a future release.
snapshot path	--dry-run	1	0	0	cli	differs	differs	0.9		Error: flag '--dry-run' was given an empty value
snapshot path	--exclude	1	0	0	cli	differs	differs	1.5		Error: [kosli snapshot path] flag '--exclude' was given an empty value
snapshot path	--name	1	1	0	cli	differs	differs	0.9		Error: [kosli snapshot path] flag '--name' was given an empty value
snapshot path	--path	1	1	0	cli	differs	differs	0.9		Error: [kosli snapshot path] flag '--path' was given an empty value
snapshot path	--watch	1	0	0	cli	differs	differs	1.5		Error: flag '--watch' was given an empty value
snapshot paths	--dry-run	1	0	0	cli	differs	differs	0.9		Error: flag '--dry-run' was given an empty value
snapshot paths	--paths-file	1	1	0	cli	differs	differs	0.9		Error: [kosli snapshot paths] flag '--paths-file' was given an empty value
snapshot paths	--watch	1	0	0	cli	differs	differs	1.5		Error: flag '--watch' was given an empty value
snapshot s3	--aws-key-id	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot s3] flag '--aws-key-id' was given an empty value
snapshot s3	--aws-region	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot s3] flag '--aws-region' was given an empty value
snapshot s3	--aws-secret-key	1	1	1	cli	differs	differs	0.3		Error: [kosli snapshot s3] flag '--aws-secret-key' was given an empty value
snapshot s3	--bucket	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot s3] flag '--bucket' was given an empty value
snapshot s3	--dry-run	1	1	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
snapshot s3	--exclude	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot s3] flag '--exclude' was given an empty value
snapshot s3	--exclude-regex	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot s3] flag '--exclude-regex' was given an empty value
snapshot s3	--include	1	1	1	cli	differs	differs	0.3		Error: [kosli snapshot s3] flag '--include' was given an empty value
snapshot s3	--include-regex	1	1	1	cli	differs	differs	0.2		Error: [kosli snapshot s3] flag '--include-regex' was given an empty value
snapshot server	--dry-run	1	0	0	cli	differs	differs	1.0		Error: flag '--dry-run' was given an empty value
snapshot server	--e	1	0	0	cli	differs	differs	0.7		Flag --e has been deprecated, use -x instead
snapshot server	--exclude	1	0	0	cli	differs	differs	0.8		Error: [kosli snapshot server] flag '--exclude' was given an empty value
snapshot server	--paths	1	1	0	cli	differs	differs	0.5		Error: [kosli snapshot server] flag '--paths' was given an empty value
status	--assert	1	0	0	cli	differs	differs	0.1		Error: flag '--assert' was given an empty value
tag	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
tag	--provider	1	0	1	cli	differs	differs	0.2		Error: [kosli tag] flag '--provider' was given an empty value
tag	--repo-id	1	0	1	cli	differs	differs	0.2		Error: [kosli tag] flag '--repo-id' was given an empty value
tag	--set	1	0	0	cli	differs	differs	0.2		Error: [kosli tag] invalid argument "" for "-s, --set" flag:  must be formatted as key=value
tag	--unset	1	0	0	cli	differs	differs	0.2		Error: [kosli tag] flag '--unset' was given an empty value
unarchive control	--dry-run	1	0	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
update control	--description	1	0	0	cli	differs	differs	0.3		Error: [kosli update control] flag '--description' was given an empty value
update control	--dry-run	1	0	0	cli	differs	differs	0.2		Error: flag '--dry-run' was given an empty value
update control	--link	1	0	0	cli	differs	differs	0.3		Error: [kosli update control] invalid argument "" for "--link" flag:  must be formatted as key=value
update control	--name	1	1	0	cli	differs	differs	0.3		Error: [kosli update control] flag '--name' was given an empty value
update default-org	--dry-run	1	0	0	cli	differs	differs	0.1		Error: flag '--dry-run' was given an empty value
update service-account	--description	1	1	0	cli	differs	differs	0.3		Error: [kosli update service-account] flag '--description' was given an empty value
update service-account	--dry-run	1	0	0	cli	differs	differs	0.3		Error: flag '--dry-run' was given an empty value
update service-account	--privilege	1	0	0	cli	differs	differs	0.3		Error: [kosli update service-account] flag '--privilege' was given an empty value
version	--short	1	0	0	cli	differs	differs	0.1		Error: flag '--short' was given an empty value
